lemma	form	pos
jabiren	jabiren	PROPN
abram	abram	PROPN
co2	co2	PROPN
_	15,5	NUM
vladimir	vladimir	PROPN
belenenses	belenenses	PROPN
mahu	mahu	ADV
makerel	makerel	NOUN
_	agensi	NOUN
zippo	zippo	PROPN
_	capua	PROPN
menpungut	memungut	VERB
id&amp;t	id&amp;t	PROPN
_	korsika	PROPN
berjanji	berjanji	VERB
hebefilia	hebefilia	NOUN
huang	huang	PROPN
value	value	PROPN
arahat	arahat	PROPN
indira	indira	PROPN
intra	intra	PROPN
sport	sport	PROPN
_	belasungkawa	NOUN
_	1886	NUM
kremenchuk	kremenchuk	PROPN
sayidin	sayidin	PROPN
arwana	arwana	ADJ
punito	punito	PROPN
urin	urin	NOUN
titel	titel	NOUN
perusahaan	perusahaannya	NOUN
bibis	bibis	PROPN
wacker	wacker	PROPN
barry	barry	PROPN
p9	p9	PROPN
neelam	neelam	PROPN
croix	croix	PROPN
isen	isen	PROPN
dublin	dublin	PROPN
_	aphrodite's	PROPN
diurutkan	diurutkan	VERB
musiman	musiman	NOUN
akademisi	akademisi	NOUN
penhidupan	penghidupan	NOUN
sepanajng	sepanajng	NOUN
292	292	NUM
berberapa	berberapa	DET
berkencan	berkencan	VERB
shiffin	shiffin	PROPN
837	837	NUM
pangerang	pangerang	PROPN
cadasari	cadasari	PROPN
mitologis	mitologis	ADJ
titan	titan	PROPN
wawa	wawa	PROPN
kasela	kasela	PROPN
wanita	wanitanya	NOUN
erlangga	erlangga	PROPN
cscec	cscec	PROPN
سدوم	سدوم	PROPN
_	ritel	NOUN
_	legiun	NOUN
kelumpuhan	kelumpuhan	NOUN
trainer	trainer	PROPN
kekasih	kekasihnya	NOUN
block	block	NOUN
surepress	surepress	PROPN
tolak	tolak	NOUN
titi	titi	PROPN
tete	tete	PROPN
penjual	penjual	NOUN
madoka	madoka	PROPN
univeritas	univeritas	NOUN
217.014	217.014	NUM
_	austro	PROPN
hikami	hikami	PROPN
mccartney	mccartney	PROPN
dignifikan	dignifikan	ADJ
marlene	marlene	PROPN
aberada	aberada	VERB
84454	84454	NUM
_	savings	NOUN
novara	novara	PROPN
rao	rao	PROPN
majt	majt	PROPN
politionele	politionele	PROPN
microcontroller	microcontroller	PROPN
sixty	sixty	PROPN
samping	sampingnya	NOUN
petua	petua	NOUN
_	“luar	NOUN
tranportasi	tranportasi	NOUN
dk3	dk3	PROPN
ornitologi	ornitologi	PROPN
digeser	digeser	VERB
bermanfaat	bermanfaat	VERB
klang	klang	PROPN
fagositik	fagositik	PROPN
penluncur	peluncur	NOUN
terra	terra	PROPN
$330	$330	NUM
colors	colors	PROPN
sidon	sidon	PROPN
berezutskaya	berezutskaya	PROPN
kompetitor	kompetitor	NOUN
vehicles	vehicles	NOUN
puja	puja	PROPN
aponno	aponno	PROPN
1890	1890	NUM
33º	33º	NUM
jaromir	jaromir	PROPN
burgdorferi	burgdorferi	PROPN
_	disiratkan	VERB
licin	licin	ADJ
_	jekak	NOUN
andalan	andalan	NOUN
terpusat	terpusat	VERB
beralasan	beralasan	VERB
voyevoda	voyevoda	NOUN
menpelajari	mempelajarinya	VERB
touche	touche	PROPN
bakongan	bakongan	PROPN
fisiologi	fisiologi	PROPN
rp8	rp8	NOUN
thọ	thọ	PROPN
sibogat	sibogat	PROPN
tunanetra	tunanetra	NOUN
akib	akib	PROPN
sigurd	sigurd	PROPN
gizi	gizi	PROPN
dibelakang	dibelakang	ADP
galungan	galungan	PROPN
tertumpuk	tertumpuk	VERB
mendesentralisasikan	mendesentralisasikan	VERB
nemertea	nemertea	PROPN
94.155	94.155	NUM
steak	steak	PROPN
ankara	ankara	CCONJ
daratan	daratannya	NOUN
barisan	barisan	NOUN
hdh	hdh	PROPN
toyib	toyib	PROPN
ssdp	ssdp	PROPN
kebijaka	kebijaka	NOUN
_	monte	PROPN
1799	1799	NUM
tozer	tozer	PROPN
_	lini	NOUN
sabdakan	sabdakan	VERB
_	spesimen	NOUN
carey	carey	PROPN
klego	klego	PROPN
aja	aja	VERB
cohen	cohen	PROPN
cough	cough	PROPN
jungle	jungle	PROPN
mesoderma	mesoderma	PROPN
dicantumkan	dicantumkannya	VERB
klotho	klotho	PROPN
saham	sahamnya	NOUN
_	kekuningan	ADJ
297	297	NUM
bezet	bezet	PROPN
telkom	telkom	PROPN
cin	cin	PROPN
gutiérrez	gutiérrez	PROPN
kroasia	kroasia	PROPN
ê	ê	PROPN
pensanggah	penyanggah	NOUN
matian	mati-matian	ADV
penkibaran	pengibaran	NOUN
kulit	kulit-nya	NOUN
_	2900	NUM
lahong	lahong	PROPN
daguur	daguur	PROPN
seafood	seafood	PROPN
warudoyong	warudoyong	PROPN
pemasiangan	pemasiangan	PROPN
bijih	bijih	NOUN
shari	shari	PROPN
rawlings	rawlings	PROPN
_	rocco	PROPN
svl	svl	PROPN
seongbuk	seongbuk	PROPN
汉	汉	PROPN
cilegon	cilegon	PROPN
arsuzi	arsuzi	PROPN
wahhab	wahhab	PROPN
tulangan	tulangan	PROPN
ketertiban	ketertiban	NOUN
perhotelan	perhotelan	NOUN
981	981	NUM
trusted	trusted	PROPN
cyanidin	cyanidin	PROPN
sottunga	sottunga	PROPN
bel	bel	PROPN
ulu	ulu	PROPN
minulyo	minulyo	PROPN
noilmina	noilmina	PROPN
yūsai	yūsai	PROPN
jarum	jarum	NOUN
geopolitik	geopolitik	NOUN
_	1632	NUM
bertema	bertema	VERB
wafatnya	wafatnya	NOUN
filtering	filtering	ADJ
baltacha	baltacha	PROPN
aklamasi	aklamasi	NOUN
gl_ext_robustness	gl_ext_robustness	PROPN
musical	musical	PROPN
nuftah	nuftah	NOUN
energi	energinya	NOUN
sederajat	sederajat	PROPN
liberation	liberation	PROPN
menanugrahkan	menganugrahkan	VERB
barbossa	barbossa	PROPN
mlodinow	mlodinow	PROPN
bij	bij	PROPN
waluyo	waluyo	PROPN
kontelir	kontelir	PROPN
_	inn	PROPN
orestes	orestes	PROPN
drake	drake	PROPN
rh	rh	PROPN
sles	sles	PROPN
nadia	nadia	PROPN
oksidasi	oksidasi	NOUN
michio	michio	PROPN
v6	v6	PROPN
hakodate	hakodate	PROPN
rebus	rebus	NOUN
kanmuri	kanmuri	NOUN
_	tiberius	PROPN
_	observatorium	NOUN
arca	arca	NOUN
gertrud	gertrud	PROPN
shanksville	shanksville	PROPN
sassari	sassari	PROPN
menkentalkan	mengentalkan	VERB
mengabdikasikan	mengabdikasikan	VERB
_	persembahan	NOUN
deira	deira	PROPN
gazprom	gazprom	PROPN
_	záhorie	PROPN
jelas	jelasnya	ADJ
grafis	grafis	NOUN
tunangan	tunangan	NOUN
aktuator	aktuator	NOUN
pencahar	pencahar	ADJ
oedipus	oedipus	PROPN
trenggono	trenggono	PROPN
ys	ys	PROPN
bw	bw	PROPN
niniwe	niniwe	PROPN
_	1340	NUM
_	watt	PROPN
1791	1791	NUM
menlukiskan	melukiskannya	VERB
teheran	teheran	PROPN
website	website	PROPN
payobasuang	payobasuang	PROPN
javasche	javasche	PROPN
immenstadt	immenstadt	PROPN
lockheed	lockheed	PROPN
sitorus	sitorus	PROPN
paganisme	paganisme	NOUN
terperdaya	terperdaya	VERB
purwanta	purwanta	PROPN
hatoto	hatoto	PROPN
cobain	cobain	PROPN
consantinopel	consantinopel	PROPN
_	gugup	ADJ
kenrick	kenrick	PROPN
gershon	gershon	PROPN
synthesizer	synthesizer	NOUN
inert	inert	PROPN
catcher	catcher	NOUN
larsson	larsson	PROPN
jatim	jatim	PROPN
naning	naning	PROPN
tengkorak	tengkorak	NOUN
_	thessaly	PROPN
sunni	sunni	PROPN
golongan	golongan	NOUN
hatawano	hatawano	PROPN
spesialisasinya	spesialisasinya	NOUN
_	un	PROPN
software	software	PROPN
asal	asalnya	NOUN
md	md	PROPN
selaparang	selaparang	PROPN
_	dibentengi	NOUN
ived	ived	PROPN
joost	joost	PROPN
skipper	skipper	PROPN
sntv	sntv	PROPN
starr	starr	PROPN
_	gaudens	PROPN
godong	godong	PROPN
selebar	selebar	ADJ
homoseksual	homoseksual	ADJ
unidayan	unidayan	PROPN
juanda	juanda	PROPN
anak	anak-anaknya	NOUN
nyawa	nyawanya	NOUN
sembah	sembah	NOUN
_	dominna	ADJ
wikinomics	wikinomics	ADJ
_	deklinasi	NOUN
memelopori	memelopori	VERB
murung	murung	PROPN
langkat	langkat	NOUN
pertuan	pertuan	PROPN
10000	10000	NUM
frans	frans	PROPN
ulim	ulim	PROPN
abdurahman	abdurahman	PROPN
let	let	PROPN
tersadar	tersadar	VERB
pfaff	pfaff	PROPN
mundinglaya	mundinglaya	PROPN
続	続	PROPN
rumokoy	rumokoy	PROPN
_	disempurnakan	ADJ
mentantang	menantangku	VERB
pres	pres	PROPN
liuzzi	liuzzi	PROPN
berkharisma	berkharisma	NOUN
gadiz	gadiz	PROPN
josh	josh	PROPN
chai	chai	PROPN
keakuratan	keakuratan	NOUN
toilet	toilet	NOUN
penrekrutan	perekrutan	NOUN
official	official	PROPN
pansori	pansori	PROPN
inti	intinya	NOUN
poni	poni	NOUN
gobutsu	gobutsu	PROPN
marinir	marinir	PROPN
koleksi	koleksinya	NOUN
4.100	4.100	NUM
sumitra	sumitra	PROPN
papa	papanya	NOUN
tito	tito	PROPN
ova	ova	PROPN
diva	diva	PROPN
basra	basra	PROPN
_	sepadan	NOUN
diinterpretasikan	diinterpretasikan	VERB
dituangkan	dituangkan	VERB
tobol	tobol	PROPN
sheik	sheik	PROPN
_	newton	PROPN
armorican	armorican	NOUN
bangkit	bangkitnya	VERB
wowo	wowo	PROPN
bina	bina	PROPN
infark	infark	PROPN
menpedulikan	memedulikan	VERB
kotaagung	kotaagung	PROPN
lata	lata	PROPN
menbeli	membelinya	PART
_	rastiz	PROPN
ning	ning	VERB
mencurigakan	mencurigakan	ADJ
mustahil	mustahil	ADJ
menbesarkan	membesarkan	VERB
431	431	NUM
_	peniston	PROPN
_	viguier	PROPN
batu	batu-batu	NOUN
keutuhan	keutuhan	NOUN
_	petén	PROPN
machyar	machyar	PROPN
militer	militernya	NOUN
giggles	giggles	PROPN
benawa	benawa	PROPN
pepper	pepper	PROPN
disalahgunakan	disalahgunakan	VERB
persona	persona	PROPN
sebagaian	sebagaian	DET
maruti	maruti	PROPN
ario	ario	PROPN
terluas	terluas	ADJ
_	berkontraksi	NOUN
kennedy	kennedy	PROPN
pentanggung	penanggung	NOUN
belahan	belahan	NOUN
_	rehabilitasi	NOUN
_	denda	NOUN
dulcis	dulcis	PROPN
cahyo	cahyo	PROPN
a696	a696	PROPN
digabung	digabung	VERB
tol	tolnya	NOUN
andhika	andhika	PROPN
mandailiang	mandailiang	PROPN
valsugana	valsugana	PROPN
celcius	celcius	NOUN
drpd	drpd	PROPN
sampak	sampak	PROPN
danagraha	danagraha	PROPN
gondang	gondang	PROPN
jajar	jajar	PROPN
wavin	wavin	PROPN
alhasil	alhasil	ADV
menresmikan	meresmikan	VERB
nissar	nissar	PROPN
wetaskiwin	wetaskiwin	PROPN
dame	dame	PROPN
boediono	boediono	PROPN
gear	gear	PROPN
_	inkumben	ADJ
siviglia	siviglia	PROPN
pixar	pixar	PROPN
android	android	PROPN
predikat	predikat	NOUN
menperiksakan	memeriksakan	VERB
terapan	terapan	NOUN
2.224	2.224	NUM
penrekam	perekam	NOUN
dis	dis	ADP
debora	debora	PROPN
mahkluk	mahkluk	NOUN
sati	sati	PROPN
warisan	warisannya	NOUN
japah	japah	PROPN
155	155	NUM
sertakan	sertakan	VERB
advance	advance	PROPN
morowali	morowali	PROPN
novotroitsk	novotroitsk	PROPN
_	wilkes	PROPN
watak	wataknya	NOUN
superintendent	superintendent	PROPN
3.750	3.750	NUM
chunji	chunji	PROPN
menlomba	melomba	PROPN
bergigi	bergigi	VERB
rafo	rafo	PROPN
ĕ	ĕ	PROPN
jiāngshī	jiāngshī	PROPN
meteorologi	meteorologi	NOUN
mensemangati	menyemangati	VERB
_	didinginkan	ADJ
rian	rian	PROPN
zoom	zoom	PROPN
formilformat	formilformat	PROPN
lonjong	lonjong	ADJ
grove	grove	PROPN
kuzbass	kuzbass	PROPN
krayan	krayan	PROPN
dolores	dolores	PROPN
bretislaus	bretislaus	PROPN
kelancaran	kelancaran	NOUN
ṭa	ṭa	PROPN
origami	origami	PROPN
hipersomnia	hipersomnia	PROPN
hipertensi	hipertensi	NOUN
pesat	pesatnya	NOUN
koning	koning	PROPN
natalegawa	natalegawa	PROPN
melanie	melanie	PROPN
huta	huta	PROPN
carlsson	carlsson	PROPN
machudum	machudum	PROPN
restored	restored	PROPN
wartenberg	wartenberg	PROPN
tianzun	tianzun	PROPN
pawang	pawang	NOUN
kho	kho	PROPN
neurotis	neurotis	ADJ
lunisolar	lunisolar	NOUN
bawel	bawel	NOUN
lebihd	lebihd	NOUN
faksionalisme	faksionalisme	NOUN
umpak	umpak	NOUN
ssk	ssk	PROPN
mentegakkan	menegakkan	VERB
panginjilan	panginjilan	NOUN
aksioma	aksioma	NOUN
_	budha	PROPN
leola	leola	PROPN
langkan	langkan	PROPN
akil	akil	NOUN
_	monglia	PROPN
evanora	evanora	PROPN
klyuchëvka	klyuchëvka	PROPN
_	prediden	NOUN
dijawab	dijawab	VERB
geneng	geneng	PROPN
_	diperlakukan	NOUN
legok	legok	PROPN
manahan	manahan	PROPN
menancam	mengancamnya	VERB
_	konsevasionis	NOUN
_	mohammed	PROPN
mencopotnya	mencopotnya	NOUN
sake	sake	NOUN
katsumi	katsumi	PROPN
religion	religion	PROPN
beruang	beruang	NOUN
schwab	schwab	PROPN
isotop	isotop	PROPN
digiring	digiring	VERB
maimi	maimi	PROPN
_	bullying	NOUN
ornop	ornop	PROPN
urun	urun	VERB
_	mempertemukan	VERB
pucuk	pucuk	NOUN
_	scotland	PROPN
12.957	12.957	NUM
extra	extra	NOUN
_	rentetan	VERB
cemburu	cemburu	ADJ
malone	malone	PROPN
autumn	autumn	PROPN
pilkada	pilkada	PROPN
_	tientsin	PROPN
coração	coração	PROPN
bafta	bafta	PROPN
trax	trax	PROPN
hovedstaden	hovedstaden	PROPN
chōkei	chōkei	PROPN
795	795	NUM
sial	sial	NOUN
login	login	NOUN
faro	faro	PROPN
dnog	dnog	PROPN
kunci	kunci-kunci	NOUN
nagorno	nagorno	PROPN
buttress	buttress	PROPN
ditilik	ditilik	VERB
bekantan	bekantan	PROPN
_	massebot	NOUN
_	heroin	NOUN
70000	70000	NUM
1.161	1.161	NUM
hadi	hadi	PROPN
ken	ken	PROPN
seorong	seorong	NOUN
monet	monet	PROPN
_	identifikasi	NOUN
djatuhnja	djatuhnja	NOUN
reina	reina	PROPN
hick	hick	PROPN
infra	infra	NOUN
khitanan	khitanan	NOUN
lepton	lepton	NOUN
sumbangan	sumbangan	NOUN
limnos	limnos	PROPN
penucapan	pengucapannya	NOUN
jorf	jorf	PROPN
kido	kido	PROPN
zerlina	zerlina	PROPN
manus	manus	PROPN
nyepi	nyepi	PROPN
lam	lam	PROPN
weasley	weasley	PROPN
_	pembiakan	VERB
diacak	diacak	VERB
surat	suratnya	NOUN
étoile	étoile	PROPN
nagoya	nagoya	PROPN
gya	gya	PROPN
rantauprapat	rantauprapat	PROPN
yati	yati	PROPN
alfa	alfalah	PROPN
kuang	kuang	PROPN
toghtekin	toghtekin	PROPN
kuerten	kuerten	PROPN
alue	alue	PROPN
kaltim	kaltim	PROPN
halanigan	halanigan	PROPN
independiente	independiente	PROPN
inggeris	inggeris	PROPN
bagration	bagration	PROPN
_	jr.	PROPN
memnyebabkan	memnyebabkan	VERB
moukazaru	moukazaru	PROPN
asuma	asuma	PROPN
derek	derek	PROPN
siksa	siksa	PROPN
menangkarkan	menangkarkan	VERB
kelangit	kelangit	ADP
chull	chull	NOUN
dupati	dupati	NOUN
beribu	beribu	ADV
kerongkongan	kerongkongan	NOUN
_	mengadaptasi	NOUN
_	mesta	PROPN
_	robert's	PROPN
bonn	bonn	PROPN
170	170	NUM
nha	nha	PROPN
rené	rené	PROPN
gedangan	gedangan	PROPN
dicekoki	dicekoki	VERB
alahan	alahan	NOUN
dava	dava	PROPN
ulin	ulin	NOUN
_	decca	PROPN
csa	csa	PROPN
silesia	silesia	PROPN
yeomanry	yeomanry	PROPN
sumangat	sumangat	PROPN
geuceu	geuceu	PROPN
link	link	PROPN
vishaka	vishaka	PROPN
konohagakure	konohagakure	PROPN
dulari	dulari	PROPN
hekataios	hekataios	PROPN
yasuda	yasuda	PROPN
waanders	waanders	PROPN
abdi	abdi	PROPN
nance	nance	PROPN
raka	raka	PROPN
ilyas	ilyas	PROPN
jarak	jaraknya	NOUN
mengkuantitaskan	mengkuantitaskan	VERB
_	bergeron	PROPN
_	transcaucasus	PROPN
smada	smada	PROPN
apollo	apollo	PROPN
masdani	masdani	PROPN
ratapan	ratapan	NOUN
iix	iix	PROPN
abd5f5	abd5f5	NUM
diamandemen	diamandemen	VERB
wiraraja	wiraraja	PROPN
mahkotanya	mahkotanya	NOUN
menluluskan	meluluskan	VERB
berbalik	berbalik	VERB
garcia	garcia	PROPN
tutsi	tutsi	PROPN
pátria	pátria	PROPN
vries	vries	PROPN
عباس	عباس	PROPN
445	445	NUM
33.000	33.000	NUM
sancang	sancang	NOUN
1866	1866	NUM
agilent	agilent	PROPN
rajab	rajab	NOUN
fisik	fisiknya	NOUN
gelas	gelas	NOUN
kayukov	kayukov	PROPN
yadori	yadori	PROPN
aristide	aristide	PROPN
_	humanoid	NOUN
kotabumi	kotabumi	PROPN
kosalya	kosalya	PROPN
uberto	uberto	PROPN
husna	husna	PROPN
tingkat	tingkatnya	NOUN
dehidrasi	dehidrasi	NOUN
psms	psms	NOUN
monorel	monorel	PROPN
sajaknya	sajaknya	NOUN
_	gchq	PROPN
mambaul	mambaul	PROPN
perantaraan	perantaraan	NOUN
iota	iota	PROPN
fiorentina	fiorentina	PROPN
globalstar	globalstar	PROPN
geovedi	geovedi	PROPN
7.8	7.8	NUM
siong	siong	PROPN
rabinik	rabinik	ADJ
aom	aom	PROPN
bihaaru	bihaaru	PROPN
katili	katili	PROPN
outkast	outkast	PROPN
_	pemukulan	NOUN
arik	arik	PROPN
ondol	ondol	NOUN
wamena	wamena	PROPN
ofion	ofion	PROPN
banks	banks	PROPN
massachusetts	massachusetts	PROPN
modal	modalnya	NOUN
_	bernapas	NOUN
diintegralkan	diintegralkan	VERB
desak	desak	VERB
canggih	canggih	VERB
zack	zack	PROPN
alkatiri	alkatiri	PROPN
kejenuhan	kejenuhan	NOUN
_	northampton	PROPN
kc	kc	PROPN
8y	8y	PROPN
titaz	titaz	PROPN
uuk	uuk	PROPN
assyria	assyria	PROPN
sibela	sibela	PROPN
arnold	arnold	PROPN
sail	sail	PROPN
stabiae	stabiae	PROPN
recording	recording	PROPN
_	her	PRON
darimana	darimana	SCONJ
377	377	NUM
episenter	episenter	NOUN
nusaniwe	nusaniwe	PROPN
entomolog	entomolog	NOUN
pentugasan	penugasannya	NOUN
_	shaky	ADJ
disusun	disusunlah	VERB
spp	spp	PROPN
transkripsi	transkripsi	NOUN
11.836	11.836	NUM
muerta	muerta	PROPN
kondensasi	kondensasi	NOUN
kamudian	kamudian	ADV
berfirman	berfirmanlah	PROPN
buy	buy	PROPN
tetelepta	tetelepta	PROPN
shota	shota	PROPN
dahanyang	dahanyang	PROPN
berpuasa	berpuasa	VERB
integrated	integrated	NOUN
menpertimbang	mempertimbang	VERB
kedatuan	kedatuan	NOUN
baso	baso	PROPN
636	636	NUM
_	garrard	NOUN
6122	6122	NUM
mentunjukkan	menunjukkannya	VERB
ups	ups	PROPN
mudharat	mudharat	NOUN
_	ideal	ADJ
sarkoplasmik	sarkoplasmik	ADJ
_	menantang	VERB
mennaik	menaik	VERB
amber	amber	NOUN
itua	itua	DET
cad	cad	PROPN
superfarm	superfarm	PROPN
bonus	bonusnya	NOUN
rianti	rianti	PROPN
anders	anders	PROPN
maza	maza	PROPN
brayat	brayat	PROPN
lansa	lansa	PROPN
steller	steller	PROPN
zhu	zhu	PROPN
_	_	PUNCT
kian	kian	ADV
1938	1938	NUM
605	605	NUM
2.180	2.180	NUM
kekayi	kekayi	PROPN
canada	canada	PROPN
forlán	forlán	PROPN
_	168.000	NUM
pada	padamu	NOUN
4.191	4.191	NUM
622	622	NUM
aktiva	aktiva	PROPN
ga	ga	PART
pentunjuk	penunjuk	NOUN
_	karnak	PROPN
sauber	sauber	PROPN
hastina	hastina	PROPN
sembulungan	sembulungan	PROPN
kemadjuan	kemadjuan	PROPN
bebuyutan	bebuyutan	NOUN
varsities	varsities	PROPN
sukat	sukat	NOUN
bei	bei	PROPN
usen	usen	PROPN
nick	nick	PROPN
br	br	PROPN
oi	oi	NOUN
only	only	PROPN
valkenswaard	valkenswaard	PROPN
menbalaskan	membalaskan	VERB
rotating	rotating	NOUN
hinduisme	hinduisme	PROPN
console	console	PROPN
baya	baya	NOUN
electropop	electropop	PROPN
_	pagar	NOUN
548	548	NUM
conservatory	conservatory	PROPN
bony	bony	PROPN
nayla	nayla	PROPN
raffles	raffles	PROPN
plato	plato	PROPN
ballad	ballad	NOUN
ordonantie	ordonantie	PROPN
penbacaan	pembacaan	NOUN
jiabao	jiabao	PROPN
cekoslowakia	cekoslowakia	PROPN
thani	thani	PROPN
z	z	PROPN
pardesi	pardesi	PROPN
_	renewable	ADJ
menserahkan	menyerahkannya	VERB
wilman	wilman	PROPN
ee	ee	PROPN
_	mempesona	NOUN
yosafat	yosafat	PROPN
bebaskan	kubebaskankah	VERB
clan	clan	PROPN
beruntaikan	beruntaikan	VERB
megeluarkan	megeluarkan	VERB
masovu	masovu	PROPN
matsu	matsu	PROPN
10.7	10.7	NUM
sarangan	sarangan	PROPN
tamangapa	tamangapa	PROPN
virgo	virgo	PROPN
nirlaba	nirlaba	NOUN
menkuburkan	menguburkannya	VERB
kawalelo	kawalelo	PROPN
sengonisasi	sengonisasi	PROPN
narasinga	narasinga	PROPN
kodrat	kodrat	NOUN
karangtengah	karangtengah	PROPN
setahun	setahunnya	NOUN
_	kerjaan	NOUN
urit	urit	PROPN
disangkal	disangkal	VERB
kesediaan	kesediaan	NOUN
_	menyelematkan	VERB
_	brand	NOUN
menbungkus	membungkusnya	VERB
efektifitas	efektifitas	NOUN
dustin	dustin	PROPN
sumut	sumut	PROPN
caption	caption	PROPN
carolus	carolus	PROPN
minha	minha	PROPN
isabel	isabel	PROPN
wahabbi	wahabbi	PROPN
cenderamata	cenderamata	NOUN
koko	koko	PROPN
menreproduksi	mereproduksi	VERB
_	noma	PROPN
erupsi	erupsi	NOUN
gundersi	gundersi	PROPN
walters	walters	PROPN
leiden	leiden	PROPN
nouméa	nouméa	PROPN
shinto	shinto	PROPN
stahlhelm	stahlhelm	PROPN
hirudinaria	hirudinaria	PROPN
cyan	cyan	PROPN
menpercepat	mempercepat	VERB
terkonsentrasi	terkonsentrasi	VERB
_	shackleton	PROPN
muaro	muaro	PROPN
chieri	chieri	PROPN
_	histeria	NOUN
neiarkhos	neiarkhos	PROPN
atambua	atambua	PROPN
lane	lane	PROPN
thiethylperazine	thiethylperazine	NOUN
gl_arb_robustness	gl_arb_robustness	PROPN
jacquez	jacquez	PROPN
berbaring	berbaring	VERB
cutoff	cutoff	NOUN
menbidani	membidani	VERB
pearisnya	pearisnya	NOUN
$724	$724	NUM
bhineka	bhineka	PROPN
antimikroba	antimikroba	NOUN
isbn	isbn	PROPN
王	王	PROPN
sragi	sragi	PROPN
kedi	kedi	NOUN
gotong	gotong	NOUN
ageng	ageng	PROPN
tanakeke	tanakeke	PROPN
mengangap	mengangap	VERB
pinyin	pinyin	NOUN
_	juliet	PROPN
fonetik	fonetik	NOUN
punjab	punjab	NOUN
matematis	matematis	ADJ
_	sterling	NOUN
lengkuas	lengkuas	NOUN
tambrauw	tambrauw	PROPN
retto	retto	PROPN
peroranjyan	peroranjyan	NOUN
_	hechler	PROPN
tuo	tuo	PROPN
building	building	PROPN
reff	reff	NOUN
captain	captain	PROPN
arkitek	arkitek	PROPN
chogye	chogye	PROPN
garfield	garfield	PROPN
shakespeare	shakespeare	PROPN
polong	polong	NOUN
menanugerahi	menganugerahi	VERB
_	georgetown	PROPN
sedari	sedari	ADP
_	under-secretary	NOUN
fernandez	fernandez	PROPN
takokak	takokak	PROPN
berduaan	berdua-duaan	VERB
_	denver	PROPN
rodrigo	rodrigo	PROPN
boomstra	boomstra	PROPN
pltn	pltn	PROPN
cibubur	cibubur	PROPN
muaradua	muaradua	PROPN
token	token	PROPN
kayuwangi	kayuwangi	PROPN
kebalikan	kebalikannya	VERB
barton	barton	PROPN
birau	birau	PROPN
lhkpn	lhkpn	PROPN
_	a.s	PROPN
riddle	riddle	PROPN
supra	supra	NOUN
henriette	henriette	PROPN
gurls	gurls	PROPN
terkaya	terkaya	ADJ
_	mereformasi	NOUN
bertani	bertani	VERB
954	954	NUM
314	314	NUM
_	esktrem	ADJ
kuffah	kuffah	PROPN
terpental	terpental	ADJ
_	inslandia	PROPN
_	subduksi	NOUN
_	garth	PROPN
char	char	PROPN
pom	pom	PROPN
nosta	nosta	PROPN
penlindung	pelindungnya	NOUN
aspal	aspal	ADJ
_	penggembalaan	NOUN
milisi	milisi	NOUN
dialirkan	dialirkan	VERB
terhenti	terhentinya	NOUN
ng	ng	PROPN
kazuya	kazuya	PROPN
chondrorhynchus	chondrorhynchus	PROPN
gulzar	gulzar	PROPN
echoes	echoes	PROPN
rizal	rizal	PROPN
legion	legion	PROPN
_	montreal	PROPN
_	osborne	PROPN
cair	cair	ADJ
low	low	ADJ
solution	solution	PROPN
_	janji	NOUN
depp	depp	PROPN
márquez	márquez	PROPN
vršovci	vršovci	PROPN
5760676	5760676	NUM
_	dietrich	PROPN
koq	koq	PART
tyne	tyne	PROPN
comic	comic	PROPN
douw	douw	PROPN
cm²	cm²	NOUN
parish	parish	NOUN
dahniar	dahniar	PROPN
noshiro	noshiro	PROPN
_	5000	NUM
ditugaskan	ditugaskannya	VERB
menindahkan	mengindahkan	VERB
tongkol	tongkol	NOUN
kis	kis	PROPN
cipatat	cipatat	PROPN
wirajuda	wirajuda	PROPN
montgeron	montgeron	PROPN
suharyadi	suharyadi	PROPN
menghentakkan	menghentakkan	VERB
kg	kg	NOUN
ȝ	ȝ	PROPN
tulip	tulip	NOUN
libertadores	libertadores	PROPN
kasimov	kasimov	PROPN
hakam	hakam	PROPN
raymunda	raymunda	PROPN
masyumi	masyumi	PROPN
gudang	gudang-gudang	NOUN
parto	parto	PROPN
penulangan	pengulangan	NOUN
angels	angels	PROPN
joão	joão	PROPN
kekompakan	kekompakan	PROPN
ranjau	ranjau	NOUN
khazariya	khazariya	PROPN
smíchov	smíchov	PROPN
_	kuo	PROPN
627	627	NUM
seada	seadanya	ADV
ezalia	ezalia	PROPN
sistim	sistim	NOUN
mulya	mulya	PROPN
carving	carving	PROPN
fertilisasi	fertilisasi	NOUN
dorsal	dorsal	PROPN
legacy	legacy	X
tercipta	terciptanya	NOUN
multi-proses	multi-proses	NOUN
1535	1535	NUM
warga	warganya	NOUN
_	wintour	PROPN
dzar	dzar	PROPN
clemson	clemson	PROPN
andaikata	andaikata	ADV
victorique	victorique	PROPN
jumrah	jumrah	NOUN
disebarluaskan	disebarluaskan	VERB
adjacé	adjacé	PROPN
_	memanipulasi	NOUN
sayid	sayid	PROPN
pray	pray	PROPN
5.16	5.16	NUM
nukleus	nukleus	NOUN
quinn	quinn	PROPN
_	menyerakan	VERB
called	called	PROPN
berdevosi	berdevosi	VERB
penselam	penyelam	NOUN
sudirman	sudirman	PROPN
_	tetesan	NOUN
berkerjasama	berkerjasama	VERB
djaoedin	djaoedin	PROPN
donita	donita	PROPN
god	god	PROPN
sarasehan	sarasehan	NOUN
