lemma	form	pos
nicholas	nicholas	PROPN
çıkar	çıkarttığı	VERB
taahhüt	taahhüde	NOUN
stok	stoku	NOUN
çalışmaların	çalışmalarından	NOUN
yer	yerimize	NOUN
beyaz	beyazından	ADJ
nasip	nasiplerini	NOUN
çevre	çevreyi	NOUN
çizgi	çizgiyi	NOUN
kak	kakıp	VERB
sürükle	sürüklenmiyorum	VERB
ikiyüzyetmişaltı	ikiyüzyetmişaltı	NUM
_	motordaki	_
tunguz	tunguzların	NOUN
dök	dökülüp	VERB
sansasyon	sansasyondan	NOUN
keyif	keyifle	NOUN
tatarlar	tatarlar	PROPN
sar	sarılmış	VERB
soy	soymakta	VERB
et	edebilirler	VERB
bindokuzyüzotuz	bindokuzyüzotuz	NUM
babıali	babıali	PROPN
andes	andes	PROPN
organ	organlarının	NOUN
seç	seçer	VERB
yeşil	yeşile	ADJ
hillary	hillary	PROPN
varan	varana	ADJ
yap	yapmayanların	VERB
yay	yayılıp	VERB
_	üz	AUX
gel	geldiklerinde	VERB
irfan	i̇rfan	NOUN
bil	bilemese	VERB
örneki	örnekleri	NOUN
yönetim	yönetiminin	NOUN
değiştirmes	değiştirmesinden	NOUN
ihale	ihalelerden	NOUN
_	sevimliydi	_
oku	okumuştunuz	VERB
bin	binmiş	VERB
bakış	bakışta	NOUN
bahsed	bahsediyoruz	VERB
leblebici	leblebici'nin	NOUN
yaz	yazabilir	VERB
kumar	kumara	NOUN
ev	evinize	NOUN
güzelim	güzelim	ADJ
gör	görebilirlerdi	VERB
kapan	kapana	NOUN
özgürlük	özgürlüğünü	NOUN
sevin	sevineceğim	VERB
dükkan	dükkanından	NOUN
tarih	tarihle	NOUN
karşılaş	karşılaştık	VERB
hisset	hissediyorduk	VERB
altıyüzdoksan	altıyüzdoksan	NUM
yetmişdört	yetmişdört	NUM
mumcu	mumcu	PROPN
bulun	bulunmaması	VERB
bağımlı	bağımlılarıyla	ADJ
temiz	temize	ADJ
frenle	frenleyecek	VERB
ilgilen	ilgilenmek	NOUN
koltuk	koltuğun	NOUN
kurumsal	kurumsal	ADJ
bartın	bartın'a	PROPN
aşağıla	aşağılanma	VERB
oku	okurum	VERB
catalano	catalano'nun	PROPN
_	1914'teki	_
evres	evresini	NOUN
muppets	muppets	X
aş	aşacaklarını	NOUN
seçim	seçimleri	NOUN
ödül	ödüllerini	NOUN
bakış	bakışması	VERB
ileri	ileride	ADJ
_	tereddütlüymüş	_
enstitü	enstitüsü'nün	NOUN
çalış	çalışın	VERB
dur	duramayacak	VERB
ev	evlerde	NOUN
jet	jet	NOUN
düzenle	düzenlemeyle	VERB
gör	görmeyeceğini	VERB
düşün	düşünmeleri	NOUN
aç	açmaya	VERB
_	karlılık	_
ses	sesiyle	NOUN
herif	herifin	NOUN
etiket	etiketinde	NOUN
alıştırma	alıştırmaya	NOUN
ekşimtırak	ekşimtırak	ADJ
tümör	tümörün	NOUN
_	onlardaki	_
soru	sorulara	NOUN
yap	yapılacakmış	VERB
gir	giriverdi	VERB
_	etrafındakileri	_
güney	güneyde	NOUN
tut	tutsan	VERB
başla	başladıktan	VERB
bahşiş	bahşişini	NOUN
_	insanlarız	_
yıka	yıkatmıyor	VERB
nestus	nestus	PROPN
zehir	zehir	NOUN
önemse	önemsenmiyor	VERB
oy	oylarını	NOUN
vergi	vergilerden	NOUN
kısıtla	kısıtlamalarını	VERB
bağır	bağır	NOUN
siyasetçi	siyasetçiler	NOUN
çatış	çatışmaya	NOUN
yarat	yaratıyordu	VERB
ona	onanan	VERB
istifle	istiflenmiş	VERB
neden	nedenlerden	NOUN
ford	ford'un	PROPN
ver	vermedin	VERB
başla	başladığı	VERB
noter	noter	NOUN
yarı	yarıyı	ADJ
hükümsüz	hükümsüz	ADJ
bernard	bernard	PROPN
çatlak	çatlaktan	NOUN
öner	önermelerin	VERB
_	savaşsız	_
norma	norma	PROPN
toplum	toplumumuzda	NOUN
bul	bulamayıp	VERB
kal	kalmaz	VERB
gözlemle	gözlemlemek	NOUN
_	yörelerdeki	_
_	ağdı	_
torun	torunu	NOUN
luiss	luiss	PROPN
çiz	çizilmesi	VERB
bil	bilemez	VERB
kalıntı	kalıntıları	NOUN
azınlık	azınlığın	NOUN
güne	güneyi	NOUN
üz	üzdü	VERB
yoğunlaş	yoğunlaşan	VERB
inanılamayacak	inanılamayacak	VERB
yarat	yaratılış	VERB
gibi	gibileriyle	ADP
rüzgâr	rüzgârları	NOUN
otur	oturana	VERB
süz	süzüyor	VERB
846	846	NUM
dal	dalıp	VERB
sekiz	sekiz'i	NUM
iklim	i̇klim	NOUN
işbirliğ	işbirliğine	NOUN
ton	tonuyla	NOUN
ayı	ayılar	NOUN
umut	umutlar	NOUN
_	dünyaca	_
sağlık	sağlığın	NOUN
sebze	sebzeler	NOUN
sağla	sağlamaması	NOUN
altüst	altüst	ADJ
traum	traum'un	PROPN
dayan	dayanır	VERB
gerçekleş	gerçekleşmiş	VERB
yap	yapabilmek	VERB
memur	memurlarından	NOUN
ayrılma	ayrılmayı	NOUN
wolmar	wolmar	PROPN
ewan	ewan	PROPN
zehra	zehra’yla	PROPN
bırak	bırakmadım	VERB
evlilik	evliliği	NOUN
kur	kurulur	VERB
kürk	kürk	ADJ
fışkırış	fışkırışını	NOUN
akı	akıya	NOUN
avukatlık	avukatlık	NOUN
konuş	konuşunca	VERB
marj	marjlarının	NOUN
boğuş	boğuşuyorlar	VERB
verdik	verdiğim	VERB
1.şub	1.şub	NUM
_	uğultudur	_
uyar	uyarıldık	VERB
ekip	ekipleri	NOUN
i	sinizdir	AUX
çırpı	çırpıda	NOUN
cam	camları	NOUN
bunal	bunalman	VERB
çağlan	çağlan	PROPN
başla	başlamasına	VERB
davranış	davranışlarda	NOUN
ortaöğret	ortaöğretime	NOUN
salınım	salınımları	NOUN
tut	tutturmaya	VERB
ırmak	ırmağın	NOUN
otel	otellerin	NOUN
i̇bo	i̇bo	PROPN
al	alınmaya	VERB
mantık	mantığı	NOUN
bağla	bağlanabiliyor	VERB
süzül	süzülüp	VERB
kolejli	kolejli	ADJ
gıyabi	gıyabi	ADJ
motor	motorlarında	NOUN
yer	yerimiz	NOUN
toplum	toplumlara	NOUN
konuş	konuşmuştum	VERB
kişilik	kişiliği	NOUN
iyileşerek	i̇yileşerek	ADV
imparator	imparatorların	NOUN
boşluk	boşluklar	NOUN
_	tiryakisidir	_
mağara	mağaralara	NOUN
duyur	duyurmak	VERB
mantık	mantıklarını	NOUN
cuaron	cuaron'un	PROPN
ceset	cesedinizi	NOUN
binyediyüzotuzdört	binyediyüzotuzdört	NUM
moruk	moruk	NOUN
müteşekkil	müteşekkil	ADJ
koşul	koşulu	NOUN
at	atmamıştı	VERB
savur	savurarak	VERB
sağla	sağlayamadığı	VERB
ilerlemekteyiz	ilerlemekteyiz	VERB
soğur	soğur	VERB
öngör	öngörüldü	VERB
kuruş	kuruş	NOUN
algıla	algılayıcı	VERB
sürpriz	sürprizi	NOUN
bağlantı	bağlantımı	NOUN
çık	çıkmayacak	VERB
moda	modanın	NOUN
iç	içtiğimiz	VERB
glin	glinda	PROPN
möz	mözüne	NOUN
al	alıverdi	VERB
eleştiri	eleştirisi	NOUN
çağla	çağla	PROPN
gel	gelmeyeceğim	VERB
saqib	saqib	PROPN
bak	baksana	VERB
oku	okudunuz	VERB
ye	yemiyorum	VERB
getir	getiririz	VERB
_	karşıymış	_
_	kapılı	_
şakalaş	şakalaşır	VERB
savcı	savcısı	NOUN
yetkili	yetkilisi	NOUN
çık	çıktığına	VERB
_	içindir	_
uygulama	uygulamalarından	NOUN
scotland	scotland	PROPN
_	içindi	_
süreç	süreçlerin	NOUN
öğretmenlik	öğretmenliğe	NOUN
eğlen	eğlenebileceği	VERB
daire	dairesi'ne	NOUN
bırak	bırakmıştın	VERB
yap	yapabilir	VERB
emanet	emaneti	NOUN
ışılda	ışıldadı	VERB
al	alınacağı	VERB
gürültü	gürültüleri	NOUN
mahalle	mahallelerinde	NOUN
anlaş	anlaşıyoruz	VERB
müvekkil	müvekkilimin	NOUN
bağımlılık	bağımlılığının	NOUN
yüzümden	yüzümden	ADP
arkadaş	arkadaşından	NOUN
anlatım	anlatımlara	NOUN
dolma	dolması	NOUN
_	canlıdır	_
boşluk	boşluk	NOUN
etki	etkiyi	NOUN
ne	neyim	PRON
devralı	devralındı	VERB
göster	gösterilecek	VERB
antropolog	antropologlarından	NOUN
miting	mitingi	NOUN
bedava	bedava	ADJ
_	güzergahındaki	_
_	gözlerindeki	_
yarış	yarışacağını	NOUN
_	tembeldir	_
marifet	marifetini	NOUN
yağız	yağız	ADJ
beğen	beğenmeniz	VERB
görüntülen	görüntüleniyor	VERB
revü	revüsü	NOUN
kal	kalmayız	VERB
gel	gelmiştin	VERB
36	36	NUM
tak	takılmış	VERB
unsur	unsurun	NOUN
eser	eser'i	PROPN
sulu	sulu	ADJ
sıçra	sıçrama	VERB
aile	aileleri	NOUN
kıta	kıtalarını	NOUN
yaz	yazamamışız	VERB
yeğen	yeğenlerin	NOUN
_	baklavası'dır	_
dilber	dilberi	NOUN
_	56'sının	NOUN
tatsızlık	tatsızlık	NOUN
şeytan	şeytana	NOUN
bul	bulmuşsun	VERB
anlat	anlatıyordum	VERB
bayıl	bayıldığı	VERB
saç	saçı	NOUN
_	yurtdışındaydı	_
bakıcılık	bakıcılık	NOUN
42	42	NUM
ol	olsaymışım	AUX
savun	savunmuştur	VERB
gölcük	gölcük'te	PROPN
boğazı	boğazları	NOUN
gir	giremeyeceğim	VERB
bit	biterken	VERB
gülüş	gülüşerek	VERB
karakter	karakter	NOUN
kafa	kafamın	NOUN
geçir	geçirebilecektik	VERB
hamur	hamurun	NOUN
ara	arasan	VERB
mangal	mangal	NOUN
çal	çalmaz	VERB
beyaz	beyaza	ADJ
belde	beldesinde	NOUN
roket	roket	NOUN
kucakla	kucaklayan	VERB
_	imtiyazındadır	_
eşeklik	eşeklik	NOUN
otur	otursam	VERB
ak	akıttırıyor	VERB
parma	parma	PROPN
kes	keseceğim	VERB
düşünceli	düşünceli	ADJ
paket	paketle	NOUN
canavar	canavar	NOUN
ver	verelim	VERB
arızalı	arızalı	ADJ
baytaş	baytaş'tan	PROPN
sonuç	sonuçlarını	NOUN
_	brexit'teki	_
kavga	kavgaya	NOUN
telefon	telefonlarımız	NOUN
edebiyat	edebiyat'ta	PROPN
kana	kanamıyordu	VERB
ali	ali'lerin	PROPN
kanada	kanada'dan	PROPN
dur	durmuş	VERB
çalış	çalışırsın	VERB
hektarlık	hektarlık	ADJ
diferansiyel	diferansiyel	NOUN
endeks	endekslerine	NOUN
anatoliy	anatoliy	PROPN
soya	soyadı	NOUN
1920	1920’lerde	NUM
komşu	komşuların	ADJ
toparla	toparlanamayacak	VERB
savun	savunacak	VERB
_	milice	PROPN
bekle	beklediği	VERB
yoğurt	yoğurtlar	NOUN
ham	ham	NOUN
sıra	sıralarını	NOUN
kolla	kollarız	VERB
şaşakal	şaşakalmıştık	VERB
takunya	takunyalarını	NOUN
beden	bedenini	NOUN
gez	gezdiririz	VERB
hak	haklarını	NOUN
kay	kaydım	VERB
fabrika	fabrikalarda	NOUN
tecrübe	tecrübeye	NOUN
kullan	kullanır	VERB
bastırıver	bastırıvemiş	VERB
duy	duyup	VERB
fo	fo	PROPN
amyntas	amyntas	PROPN
bulun	bulunmuşsunuz	VERB
tamamla	tamamladığında	VERB
baş	başınıza	NOUN
olgunluk	olgunluk	NOUN
monarşi	monarşisine	NOUN
bilim	biliminin	NOUN
incele	incelendiği	ADJ
_	öğretmendim	_
başla	başlıyorlardı	VERB
ver	vermekle	VERB
sök	söküp	VERB
hayat	hayatla	NOUN
varsayım	varsayım	NOUN
muhtaç	muhtaç	NOUN
kelam	kelam	NOUN
rehabilitasyon	rehabilitasyon	NOUN
kitap	kitaplardan	NOUN
sımsıcak	sımsıcak	ADJ
cızırtı	cızırtı	NOUN
dire	diretmemiştim	VERB
_	hacimsiz	_
nere	nerelerde	PRON
victorias	victorias'da	PROPN
emniyet	emniyeti'nin	NOUN
düzenle	düzenlenecek	VERB
imren	i̇mrenmem	VERB
topografik	topografik	ADJ
endüstri	endüstri	NOUN
söyle	söyleyemeyecek	VERB
uğraş	uğraşmak	NOUN
kış	kışta	NOUN
ödül	ödüllerinde	NOUN
işit	işittim	VERB
şey	şeylerimi	NOUN
toprak	toprağa	NOUN
izlenim	izlenimi	NOUN
gömlek	gömleği	NOUN
feth	fethi	NOUN
vurum	vurumunu	NOUN
evlen	evlendirmeye	VERB
iç	içecekleri	VERB
üstünlük	üstünlük	NOUN
diş	diş	NOUN
dön	dönmez	VERB
temizlenme	temizlenmesine	NOUN
_	ukrayna'daki	_
bismil	bismil	PROPN
saygı	saygının	NOUN
yerleşimci	yerleşimcilerin	NOUN
mersedes	mersedes'in	PROPN
iste	istiyormuş	VERB
subay	subayı	NOUN
ramb	rambler	PROPN
tarla	tarlasına	NOUN
ilişki	ilişkilerimizi	NOUN
segel	segel'in	PROPN
göster	gösteriyorum	VERB
ifade	ifadenin	NOUN
ikilik	ikilik	NOUN
insan	i̇nsanlara	NOUN
campbell	campbell	PROPN
diş	dişlerinden	NOUN
_	kilometrelik	_
dokuz	dokuz'a	NUM
hükmet	hükmetmişim	VERB
giy	giydirilerek	VERB
otur	oturmuşlardı	VERB
şarla	şarlamazsanız	VERB
hesapla	hesaplandığı	NOUN
hare	hareleri	NOUN
korku	korkularımı	NOUN
_	yaratıcılığının	_
_	yanındaydı	_
sür	sürüldü	VERB
kahve	kahvelerden	NOUN
harekat	harekatın	NOUN
hastalık	hastalığına	NOUN
göster	gösterilmiş	VERB
600.000	600.000	NUM
_	20'li	_
insanlık	insanlığa	NOUN
sil	sil	VERB
seyşeller	seyşeller	PROPN
arzu	arzusunun	NOUN
hamam	hamamda	NOUN
şube	şubesi	NOUN
lee	lee	PROPN
çankaya	çankaya	PROPN
aynı	aynılarını	ADJ
köy	köylerde	NOUN
kutlama	kutlama	NOUN
gözlük	gözlüğümü	NOUN
bozkurt	bozkurtlar	NOUN
uzaklaş	uzaklaştıramadım	VERB
özelleş	özelleştirme	VERB
ütopya	ütopyama	NOUN
patates	patatesleri	NOUN
kaçın	kaçınmayan	VERB
fikir	fikirlerle	NOUN
akıl	aklında	NOUN
füsun	füsunun	PROPN
hal	hallerine	NOUN
yet	yetmeyeceğini	VERB
orta	ortası	NOUN
ikiyüzseksenbir	ikiyüzseksenbir	NUM
kayış	kayışı	ADJ
beyin	beyne	NOUN
_	hastaydı	_
düşün	düşünenler	VERB
görmez	görmezden	NOUN
ağaç	ağaçlarının	NOUN
yanlış	yanlışı	ADJ
tür	türün	NOUN
misal	misali	NOUN
kan	kana	NOUN
geliş	geliştirmeye	VERB
yazıcı	yazıcının	NOUN
halı	halısı	NOUN
ver	vermeliydin	VERB
gövde	gövdesinin	NOUN
hesap	hesaplarınız	NOUN
mide	mideye	NOUN
1900	1900	NUM
oku	okumuşçasına	VERB
mu	muyum	AUX
krätschmer	krätschmer	PROPN
_	gövdeninse	_
kastet	kastetmemiştim	VERB
balaban	balabanı	ADJ
analizci	analizciler	NOUN
yadsı	yadsımanın	VERB
lamarr	lamarr'ın	PROPN
savun	savunarak	VERB
şahıs	şahıslara	NOUN
müşavir	müşavirim	NOUN
kuyu	kuyu	NOUN
cumhuriyetçiler	cumhuriyetçiler	NOUN
büyükhanlı	büyükhanlı'nın	NOUN
tutukla	tutuklandığını	VERB
kütük	kütüklerden	NOUN
işle	işlediniz	VERB
kasaba	kasabasına	NOUN
kıskan	kıskanmanın	VERB
sev	sevmiyordum	VERB
hergele	hergelesinin	ADJ
görüşme	görüşmesinde	NOUN
tahıl	tahıl	NOUN
aysel	aysel’in	PROPN
ekra	ekran	NOUN
yetiş	yetişmemden	VERB
inşaat	inşaatın	NOUN
_	sevilmektir	_
foto	fotonu	NOUN
cecelia	cecelia	PROPN
dolunay	dolunay	NOUN
papiş	papişler	NOUN
fars	fars	PROPN
ilke	ilkesiyle	NOUN
rian	rian	PROPN
ortalık	ortalığın	NOUN
tembel	tembel	ADJ
avuç	avcuna	NOUN
zihin	zihninin	NOUN
mutabakat	mutabakat	NOUN
_	alice	PROPN
yirmi	yirminin	NUM
abdülhamid	abdülhamid'in	PROPN
anla	anladınız	VERB
slovakya	slovakya'nın	PROPN
medeniyet	medeniyeti	NOUN
_	kelleyim	_
konuş	konuşsa	VERB
dön	dönüyordu	VERB
keşfetti	keşfettiler	VERB
madalya	madalyasını	NOUN
koy	koymamız	VERB
cenaze	cenazenin	NOUN
etkinleştiril	etkinleştirilecek	VERB
cumhur	cumhurun	NOUN
kimlik	kimliğinin	NOUN
_	nohuttur	_
borç	borcu	NOUN
soyut	soyut	ADJ
koy	koyduk	VERB
et	etiyle	NOUN
aldatmaca	aldatmacasının	NOUN
now	now	X
panvalkar	panvalkar	PROPN
nispet	nispet	NOUN
erke	erkeye	NOUN
_	takipçiliktir	_
karşılaş	karşılaştılar	VERB
cızla	cızlar	VERB
gir	girilemez	VERB
hii	hii	NOUN
darbuka	darbukasının	NOUN
açlık	açlıktan	NOUN
efsane	efsane	NOUN
boz	bozulması	NOUN
bahane	bahanesi	NOUN
yağmur	yağmurda	NOUN
kefal	kefali	NOUN
çene	çenemize	NOUN
kimliğ	kimliğiyle	NOUN
belge	belgelerini	NOUN
dön	döneceği	VERB
minyon	minyon	ADJ
temmuz	temmuzda	NOUN
skoç	skoç	PROPN
der	derinde	NOUN
derinlik	derinliği	NOUN
bil	bilmesinden	VERB
kişi	kişilerde	NOUN
ayrıl	ayrılıp	VERB
sakhalin	sakhalin'i	PROPN
karı	karısından	NOUN
nice	nice	ADV
türlü	türlüsünün	ADJ
değişim	değişime	NOUN
başpiskopos	başpiskoposunun	NOUN
_	bensiz	ADJ
catalano	catalano	PROPN
tanı	tanıyordum	VERB
_	rakımlı	_
çekin	çekinmiyordu	VERB
döv	döveriz	VERB
zorla	zorluyorum	VERB
rahmet	rahmet	NOUN
1917	1917	NUM
bulun	bulunmalıdır	VERB
_	olanaksızdır	_
gül	güle	VERB
bebek	bebeklerinde	NOUN
ol	olanların	VERB
rakip	rakibi	NOUN
evlen	evlenmiş	VERB
çarp	çarparak	ADV
kent	kent	NOUN
_	hazırlıklı	ADJ
istedikler	istediklerine	NOUN
kat	katılır	VERB
müdür	müdürler	NOUN
sorun	sorunlarımıza	NOUN
yap	yapılacaktı	VERB
oluş	oluşturdu	VERB
cnn	cnn'e	PROPN
sür	süreceği	VERB
_	mantıklıydı	_
alarm	alarm	NOUN
tehdit	tehditler	NOUN
etkile	etkilendim	VERB
evye	evye	NOUN
karşılaş	karşılaşırsınız	VERB
tenten	tenten'i	PROPN
_	saygılı	_
önlük	önlük	NOUN
fizik	fiziğinde	NOUN
küreselleş	küreselleşme	VERB
ilköğretim	i̇lköğretim	NOUN
rahatla	rahatlatan	ADJ
_	eğitimli	ADJ
esin	esin'in	PROPN
satış	satışları	NOUN
bmw	bmw	NOUN
işle	işlemesine	VERB
_	ormandasınız	_
başarı	başarılarından	NOUN
camekan	camekanına	NOUN
ibadet	ibadetiyle	NOUN
arkadaş	arkadaşın	NOUN
düello	düellosunu	NOUN
looper	looper'i	PROPN
şampiyon	şampiyonu	NOUN
çarp	çarptığına	VERB
1980'	1980'lerin	NOUN
tıpatıp	tıpatıp	ADV
kur	kursanız	VERB
dikkat	dikkatine	NOUN
ölç	ölçülsün	VERB
incele	inceleyebilir	VERB
_	rahatsızdı	_
duy	duymuyorlardı	VERB
dişle	dişlemek	VERB
izin	izinle	NOUN
taşı	taşımış	VERB
kork	korkma	VERB
belirle	belirlenirken	VERB
namus	namus	NOUN
_	muhtaçız	_
sarhoş	sarhoşlara	ADJ
konu	konularından	NOUN
mezopotamya	mezopotamya'da	PROPN
apartman	apartmanın	NOUN
antropolojik	antropolojik	NOUN
dağıl	dağılması	VERB
_	figürandır	_
etiket	etiket	NOUN
et	edilebilir	VERB
hayret	hayrete	NOUN
eğilim	eğilim	NOUN
görüntü	görüntüleri	NOUN
teyp	teybe	NOUN
al	aldığım	VERB
yapı	yapısıyla	NOUN
19.10	19.10’da	NUM
yaşa	yaşamışlar	VERB
_	mesafeli	_
kaybet	kaybedip	VERB
gemi	gemilere	NOUN
tanık	tanıkları	NOUN
yap	yaptıklarının	VERB
_	şairdir	_
sırık	sırık	NOUN
_	dakikadır	_
enstitüüs	enstitüsüne	NOUN
gir	girdiğimiz	VERB
fotoğraf	fotoğraflarının	NOUN
kampanya	kampanyasını	NOUN
kült	kült	NOUN
anla	anlayacaklarından	VERB
kurum	kurumlarının	NOUN
anket	anket	NOUN
giy	giydiğime	VERB
tanrı	tanrının	NOUN
dalga	dalgalarını	NOUN
uğur	uğurda	NOUN
geç	geçenin	VERB
yap	yapmaktan	VERB
i̇zlanda	i̇zlanda’ya	PROPN
komşu	komşumuzun	NOUN
oy	oyuyla	NOUN
harca	harcamalarda	NOUN
hesab	hesabından	NOUN
aç	açtıkları	VERB
_	başlamışlardır	VERB
gir	giremedim	VERB
i̇ngiltere	i̇ngiltere'ye	PROPN
bay	bayım	NOUN
buluş	buluşamayacakları	VERB
üslup	üslubu	NOUN
ana	anasını	ADJ
kalan	kalanında	NOUN
başkan	başkanı'nı	NOUN
göz	gözüme	NOUN
yap	yapmakta	VERB
kay	kaymalar	NOUN
ite	ite	VERB
_	fas'taki	_
yap	yaptığımı	VERB
git	gittiğimde	VERB
_	çabasıdır	_
gitar	gitar	NOUN
dörtyüzyetmişsekiz	dörtyüzyetmişsekiz	NUM
savun	savunan	VERB
zayion	zayion	PROPN
ip	ipler	NOUN
ermeni	ermeniler	ADJ
yaşam	yaşamına	NOUN
maaş	maaşlarına	NOUN
araştır	araştırmaya	NOUN
amaçla	amaçladığı	NOUN
kanun	kanunlardan	NOUN
ufuk	ufuk	NOUN
kıl	kılıyor	VERB
esneklik	esnekliği	NOUN
yağ	yağmış	VERB
ayna	aynası	NOUN
say	saydılar	VERB
ikibinbirden	ikibinbir'den	NUM
aş	aşılması	VERB
sevim	sevim	PROPN
tabure	tabure	NOUN
dağıt	dağıtsam	VERB
stilton	stilton	PROPN
kurgu	kurguya	NOUN
davet	daveti	NOUN
gül	güldük	VERB
kerber	kerber	PROPN
dello	dello	PROPN
ilkbahar	ilkbaharında	NOUN
duyusal	duyusal	ADJ
hastalık	hastalıklara	NOUN
_	yanlışlanabilirliği	_
karar	kararında	NOUN
_	biriyle	PRON
kusurlu	kusurlu	ADJ
kapkara	kapkara	ADJ
adlandır	adlandırılan	ADJ
ikibinbir	ikibinbir'de	NUM
_	bahçesindeki	_
obama	obama	PROPN
jeneratör	jeneratörleriyle	NOUN
_	denizdeki	_
anla	anlamıştım	VERB
kazanım	kazanımlardan	NOUN
sevin	sevi̇ni̇yordum	VERB
fayton	fayton	NOUN
gez	gezen	VERB
_	vücutça	_
yük	yükünü	NOUN
standard	standard	PROPN
cinsiyetçi	cinsiyetçi	ADJ
öğre	öğretmek	NOUN
şaşır	şaşırtıyorsun	VERB
namlu	namlular	NOUN
1970'	1970'lerin	NOUN
yat	yatmadınız	VERB
_	bahçesiydi	_
kel	kel	ADJ
öde	ödemeye	VERB
selma	selma'yı	PROPN
de	diyordunuz	VERB
yıka	yıkanıp	VERB
kurban	kurbanı	NOUN
kökenli	kökenlilerden	NOUN
_	masadakiler	_
boz	bozulmasın	VERB
makina	makinalar	NOUN
_	yaratmaktansa	_
oda	odamla	NOUN
yıl	yıllara	NOUN
pazar	pazar'ı	NOUN
jeton	jetonları	NOUN
ekle	eklenmeden	VERB
japon	japonlar	ADJ
yudum	yudumunu	NOUN
yansı	yansıdığımı	VERB
hispania	hispania'nın	PROPN
gir	girebildik	VERB
bak	bakıyorum	VERB
çalış	çalışmalıydı	VERB
yolculuk	yolculuklarına	NOUN
sev	sevdikleri	VERB
duy	duymayayım	VERB
üre	üretmeye	NOUN
rica	ricası	NOUN
bildiri	bildirisinden	NOUN
et	edemeyebilirim	VERB
in	indirmiştir	VERB
gezi	gezide	NOUN
_	masadakilerin	_
elzem	elzem	ADJ
et	edeceğimize	VERB
uc	uc	NUM
hatırla	hatırlamıyoruz	VERB
sıkıntı	sıkıntısını	NOUN
dede	dede'nin	PROPN
_	inceler	_
curie	curie'ye	PROPN
dol	doldurucu	VERB
donukluk	donukluğu	NOUN
koğuş	koğuşta	NOUN
anlat	anlatamayacağı	VERB
dozaj	dozajı	NOUN
on	on'unu	NUM
duman	dumanı	NOUN
nefret	nefretle	NOUN
bul	bulabilirsiniz	VERB
öğe	öğelerinden	NOUN
_	etiketli	_
dramatize	dramatize	NOUN
istem	istemiyle	NOUN
dağıt	dağıtarak	VERB
uyu	uyuyakaldığı	VERB
_	markaydı	_
baygın	baygın	ADJ
poor's	poor's'un	PROPN
balkanlar	balkanlar'dan	PROPN
mahmut	mahmut'u	PROPN
_	bizimkiler	_
say	sayılıyormuş	VERB
söyle	söyleyerek	VERB
lehçe	lehçelerinde	NOUN
ferit	ferit	PROPN
kızak	kızaklarda	NOUN
say	sayılırız	VERB
intikam	intikam	NOUN
var	varamadık	VERB
ritüel	ritüelleri	NOUN
bul	bulurlarmış	VERB
_	yurdudur	_
ara	aradılar	VERB
kayna	kaynamaz	VERB
kenar	kenardan	ADJ
ağabey	ağabeyisi	NOUN
es	eser	NOUN
aş	aştığımı	VERB
iz	izinin	NOUN
_	sözlü	ADJ
dolan	dolanır	VERB
takdir	takdirini	NOUN
ver	vermektedir	VERB
_	solgundular	_
iste	i̇stemesen	VERB
otur	oturdular	VERB
küldür	küldür	ADV
ölü	ölüsünü	ADJ
sembolik	sembolik	ADJ
rahatla	rahatlatmak	VERB
kaptan	kaptanlarına	NOUN
_	'dir	AUX
yanaş	yanaşanı	VERB
düşün	düşünüp	VERB
titreşim	titreşim	NOUN
yakışma	yakışmamaktadır	VERB
soğan	soğanla	NOUN
yapı	yapıyı	NOUN
tüket	tüketmek	VERB
haşla	haşlanacak	VERB
hayalet	hayaletlerle	NOUN
kahraman	kahramanlar	NOUN
bulun	bulunuyordu	VERB
karşıtlık	karşıtlığı	NOUN
tepe	tepeler	NOUN
tasarı	tasarıya	NOUN
yerleş	yerleştiği	VERB
kızkardeş	kızkardeşimin	NOUN
sez	sezdirmemeye	VERB
hoşgörü	hoşgörünün	NOUN
_	birisiyse	_
bak	bakar	VERB
fiyat	fiyatlarını	NOUN
bulun	bulunurdu	VERB
_	örtüşmektedir	_
entegrasyon	entegrasyonun	NOUN
gizle	gizliyorsun	VERB
tel	tellerine	NOUN
kalkış	kalkış	NOUN
teorem	teorem	NOUN
resim	resmin	NOUN
kız	kızmıştı	VERB
sığın	sığınmıştım	VERB
_	komutasındaki	_
zam	zammını	NOUN
di̇bs	di̇bs'lere	NOUN
de	demeden	VERB
iste	isteniyor	VERB
altyapı	altyapıları	NOUN
benze	benziyordu	VERB
aşamas	aşamasında	NOUN
köle	kölesine	NOUN
ci	ci	NOUN
fırın	fırın	NOUN
oku	okumasını	VERB
cesaretlen	cesaretlendiriyor	VERB
suistimal	suistimal	NOUN
baba	babalar	NOUN
makina	makinanın	NOUN
anlaş	anlaşıldığı	NOUN
facia	faciasında	NOUN
oluşturul	oluşturulmasını	NOUN
yırt	yırttım	VERB
fallacies	fallacies	NOUN
1770	1770'te	NOUN
pearl	pearl	PROPN
dol	doldurulmayı	VERB
örnekler	örnekler	NOUN
_	ifadedir	_
düşür	düşüren	VERB
hisset	hissetmesine	VERB
dol	dolduruyordu	VERB
gel	gelmesine	VERB
talimat	talimatlar	NOUN
amca	amcama	NOUN
tunç	tunç	NOUN
uzman	uzmanın	ADJ
toplantı	toplantılarına	NOUN
tapınağ	tapınağında	NOUN
tık	tıkarım	VERB
